"gene_id";"logFC";"unshrunk.logFC";"logCPM";"PValue";"FDR";"gene_name"
"ENSG00000128928.10";-0,992388917483122;-0,992709750957257;5,23492065776161;0,183727583935514;1;"IVD"
"ENSG00000213516.10";-1,20886958957809;-1,21142007907995;3,4256859940742;0,183769277624166;1;"RBMXL1"
"ENSG00000073169.14";-1,89505543616797;-1,90014830583954;2,84339176058708;0,183796805286459;1;"SELENOO"
"ENSG00000251247.11";1,55575977876451;1,56574726960974;1,19787556584066;0,183835923922924;1;"ZNF345"
"ENSG00000214021.16";-1,39069471919011;-1,39626361618019;1,73542199155423;0,183879228746065;1;"TTLL3"
"ENSG00000276644.5";1,08978081727131;1,09058591468528;4,50995752612092;0,183906682986978;1;"DACH1"
"ENSG00000197358.9";-1,32209515971154;-1,33056007240588;1,6607594736936;0,183957808851677;1;"BNIP3P1"
"ENSG00000203668.3";-1,30339933571041;-1,30576309904474;3,20169585661675;0,184041286201232;1;"CHML"
"ENSG00000109805.10";-1,19145337166484;-1,19383126261152;2,45284471258658;0,184048692677917;1;"NCAPG"
"ENSG00000133401.16";-1,28740242786158;-1,30661670650673;-0,186784481615041;0,184048944096359;1;"PDZD2"
"ENSG00000137474.22";-1,88482586066489;-1,94074458959253;-0,570782432481591;0,184144894094941;1;"MYO7A"
"ENSG00000248540.3";-1,26923931732603;-1,27417340070464;1,9087947750547;0,184209918448692;1;"RP11-247C2.2"
"ENSG00000286379.1";-1,76353903524205;-1,80434231388374;-0,420148509716042;0,184236612373607;1;"RP11-268J15.6"
"ENSG00000170584.11";0,778498571659827;0,778581432733932;6,63867936400234;0,1843447742453;1;"NUDCD2"
"ENSG00000173917.11";1,89294591756714;1,92069054294072;0,763645082489424;0,184435891430915;1;"HOXB2"
"ENSG00000138674.17";-0,985312471333837;-0,985739198267961;4,95001669295336;0,184660219080094;1;"SEC31A"
"ENSG00000127528.6";1,19378622987671;1,19485424821309;5,30012188265091;0,184690393151263;1;"KLF2"
"ENSG00000158122.12";1,33479684632601;1,33689795121648;2,98204604487656;0,184716794537542;1;"PRXL2C"
"ENSG00000125449.7";-1,67933925693881;-1,687147302645;2,62319205790917;0,184773189610045;1;"ARMC7"
"ENSG00000172965.17";1,81429331592528;1,82353093831946;2,47907687340798;0,184776415348345;1;"MIR4435-2HG"
"ENSG00000286714.1";1,76262988353021;1,80957227883294;0,0140265933163818;0,184811937887291;1;"RP11-206M11.5"
"ENSG00000172794.20";1,65282098735064;1,66812274406308;0,833126114232341;0,184826178982781;1;"RAB37"
"ENSG00000142089.17";0,749840754992391;0,749845430055936;10,7481266432531;0,18486547069116;1;"IFITM3"
"ENSG00000219159.4";1,74894311584619;1,77020706079253;1,19791819013583;0,1848776153521;1;"AC011298.2"
"ENSG00000260793.2";-1,4429408498113;-1,45842649945004;0,53884385421868;0,184931609033108;1;"RP5-882C2.2"
"ENSG00000245468.4";-1,74337285602928;-1,78289143077159;0,751071375398583;0,185056136856275;1;"LINC02447"
"ENSG00000132155.13";-1,49142262182504;-1,50383975168479;1,79351770273777;0,185109207710923;1;"RAF1"
"ENSG00000204866.8";2,06086538432533;2,12857433601995;-0,472518156081538;0,185161171939637;1;"IGFL2"
"ENSG00000114013.16";1,55714018173797;1,6270737490718;-0,0295984732789141;0,185175418033829;1;"CD86"
"ENSG00000130822.16";-1,92666646817465;-1,97839860405148;1,07248120615633;0,185205757026954;1;"PNCK"
"ENSG00000237036.5";2,21212580730691;2,24561707857575;0,536531839646074;0,185227789417083;1;"ZEB1-AS1"
"ENSG00000242732.4";-1,26518937135816;-1,28013466216056;0,242429174190979;0,185246082093222;1;"RTL5"
"ENSG00000198624.13";-1,72735464685183;-1,76638551199202;0,264256348983538;0,185247387533175;1;"CCDC69"
"ENSG00000134262.13";-1,37708609102633;-1,37977848538981;2,80761124161968;0,185277922497211;1;"AP4B1"
"ENSG00000157542.11";-2,13867532795148;-2,20949253093469;0,999500879732055;0,185312621322678;1;"KCNJ6"
"ENSG00000116830.12";-1,08226536332247;-1,0832673984198;3,58784719091903;0,185337999907047;1;"TTF2"
"ENSG00000138942.16";-1,57679775806063;-1,58502379810011;2,33060634773641;0,185348810682772;1;"RNF185"
"ENSG00000043143.22";-1,59824852928821;-1,60973494898664;2,14316910663196;0,185415938897286;1;"JADE2"
"ENSG00000201801.1";-1,5446495044672;-1,56674733594141;0,602543716558331;0,185434452880537;1;"RNU5E-4P"
"ENSG00000124313.18";-1,42263191786525;-1,42825612809878;2,46047028193367;0,185434788325067;1;"IQSEC2"
"ENSG00000134909.19";1,09166168420427;1,09231242997235;4,49777252033139;0,185508228991622;1;"ARHGAP32"
"ENSG00000271860.7";2,11981778755694;2,16481972640242;1,12651547982878;0,185698902112498;1;"RP11-436D23.1"
"ENSG00000224436.1";-1,27034242743806;-1,277416523816;1,26173535548324;0,185736806764975;1;"RP11-284L19.1"
"ENSG00000173838.12";2,28467407844687;2,55196876440801;-0,989292870946488;0,185747292309294;1;"MARCHF10"
"ENSG00000103257.9";-1,25287020723319;-1,25744042188223;2,83803414730516;0,185771605521572;1;"SLC7A5"
"ENSG00000056736.10";1,10832500926495;1,11069365040234;4,68865459803629;0,185801341098951;1;"IL17RB"
"ENSG00000235660.2";-2,91464551201975;-3,12830861161361;-1,05130435913475;0,185860915567307;1;"LINC00345"
"ENSG00000257467.6";-1,22441962421155;-1,23618874568622;0,854937547628391;0,185878614939531;1;"PPFIA2-AS1"
"ENSG00000227398.4";-1,39673658789044;-1,42431248958006;-0,221470278846238;0,185994626014857;1;"KIF9-AS1"
"ENSG00000232876.1";-2,01585877380362;-2,07505812207057;-0,477423415540751;0,186010847914719;1;"CTA-212D2.2"
"ENSG00000113296.14";1,5830104530221;1,66972513432294;-0,464839277144164;0,186021315584023;1;"THBS4"
"ENSG00000100532.13";-1,65138981518992;-1,65973693502795;3,49222834236004;0,186039127975978;1;"CGRRF1"
"ENSG00000197375.13";-1,58749902533473;-1,59217084738065;3,41788275158184;0,186153731726654;1;"SLC22A5"
"ENSG00000117174.11";1,16495813766238;1,16583923708889;4,18305812640888;0,186311358763596;1;"ZNHIT6"
"ENSG00000081041.9";-1,25680846266038;-1,25706658224543;8,61149293321126;0,186395827003918;1;"CXCL2"
"ENSG00000180773.15";-1,89873967588417;-1,91824054893467;1,32245372249839;0,186578179958985;1;"SLC36A4"
"ENSG00000235495.1";-1,98079917741511;-2,03366549270838;0,105779715451332;0,186597864350265;1;"AC010987.5"
"ENSG00000186451.2";-2,78336464233995;-2,8437805602451;0,272789213515739;0,186647775888586;1;"SPATA12"
"ENSG00000087086.15";0,661238395802112;0,661239635209016;12,4975794937858;0,186672156973785;1;"FTL"
"ENSG00000258692.2";-1,50140344711165;-1,54552264045699;-0,572549932761094;0,186706690808602;1;"SALL4P7"
"ENSG00000174705.13";-1,41241615558788;-1,41524306144155;2,78869749578379;0,186766884367119;1;"SH3PXD2B"
"ENSG00000238083.8";1,53328837004359;1,57734306111689;-0,725553623672022;0,18683097741167;1;"LRRC37A2"
"ENSG00000275395.6";-2,60728794099481;-2,61382931240421;6,6354562793509;0,186913507823808;1;"FCGBP"
"ENSG00000286532.1";1,72468136297826;1,73850551378895;0,948263653842511;0,187292696215207;1;"PARTICL"
"ENSG00000170425.4";1,46847730938162;1,46983215331716;4,40468853645064;0,18729347981002;1;"ADORA2B"
"ENSG00000250320.6";2,56388235802449;2,68398567913107;0,78853866336703;0,187395947262232;1;"EDIL3-DT"
"ENSG00000226827.1";-1,47483768484302;-1,48949800959576;0,37874251200356;0,187517296363747;1;"NPM1P11"
"ENSG00000239839.7";2,56240641964526;2,7871084605121;7,26680614022039;0,187821988405923;1;"DEFA3"
"ENSG00000229983.1";-2,12045322023894;-2,23994771641914;-0,899062437475329;0,187828553366022;1;"RP11-15I11.2"
"ENSG00000122696.14";-1,60485685376841;-1,62379549104105;1,73734444846676;0,187895360967627;1;"SLC25A51"
"ENSG00000287045.1";-2,57025854213484;-2,66973041801354;-0,323686472374752;0,187899107823283;1;"RP11-190C21.5"
"ENSG00000259810.2";-2,89304439328137;-3,20798994711657;-0,118736177496265;0,18796027991811;1;"AC002519.8"
"ENSG00000128039.13";1,24206842925259;1,26098645586416;2,04738267600229;0,187963714594066;1;"SRD5A3"
"ENSG00000103653.17";-1,21694837215372;-1,21799388717972;4,04286439078712;0,187995503445348;1;"CSK"
"ENSG00000105373.19";0,903864150369642;0,904060041082193;5,98161618645295;0,188075100040629;1;"NOP53"
"ENSG00000204978.3";-3,81946667367952;-4,44371139195389;-0,110209721220002;0,188082417432163;1;"ERICH4"
"ENSG00000148297.16";-1,32542058335145;-1,33306577341393;2,17827308776629;0,188156186403019;1;"MED22"
"ENSG00000166562.9";1,00155855991379;1,00162505395448;7,29616140627829;0,188225136413718;1;"SEC11C"
"ENSG00000119705.10";0,732740010892628;0,732751655654877;9,68001100193305;0,188292834569726;1;"SLIRP"
"ENSG00000273841.5";0,878853945073703;0,878914324675608;7,17705074262353;0,188351595072954;1;"TAF9"
"ENSG00000275055.1";-1,68010936468017;-1,72103679571096;-0,247508761737066;0,188422888242364;1;"CTC-471J1.11"
"ENSG00000151135.10";-1,29943237004739;-1,30177682738597;4,05919322688756;0,188452706828623;1;"TMEM263"
"ENSG00000179388.9";-1,85656788955131;-1,87260913080637;4,39057072418116;0,188570131500391;1;"EGR3"
"ENSG00000166770.11";1,72872182655435;1,80515114278978;-1,11034952061195;0,188607847254108;1;"ZNF667-AS1"
"ENSG00000094916.16";-1,00125113063353;-1,00158047218337;5,49699638265608;0,188643001330997;1;"CBX5"
"ENSG00000185163.10";-1,42761971493595;-1,43477880159245;2,58830462267579;0,18876722385952;1;"DDX51"
"ENSG00000148926.10";-0,991687906458538;-0,991897075411867;5,85181095908364;0,188771717968373;1;"ADM"
"ENSG00000235264.1";1,25045907446019;1,25928542879666;0,88535759035159;0,188939462263037;1;"RPL5P28"
"ENSG00000285569.2";-2,33565059552979;-2,45229792578062;0,25800715531089;0,188966553413014;1;"RP11-427E2.1"
"ENSG00000141985.9";1,1980087617238;1,19895243366683;3,89656079867326;0,189211493377875;1;"SH3GL1"
"ENSG00000239521.9";-1,81863483745148;-1,84059361207056;0,435258672459526;0,189319533674496;1;"CASTOR3"
"ENSG00000258947.8";2,27794656688228;2,62961784185168;-1,39094846004635;0,189379585134373;1;"TUBB3"
"ENSG00000111863.13";-2,61586078275547;-2,69825957996864;4,36083616013877;0,189518772584847;1;"ADTRP"
"ENSG00000099338.23";1,74609096217263;1,83651041667114;-0,666234866415771;0,189589394381056;1;"CATSPERG"
"ENSG00000132128.17";-1,19746486339918;-1,19876016032295;3,47931332595247;0,189756196261018;1;"LRRC41"
"ENSG00000171914.16";-1,46819120738205;-1,47129425540896;3,60100271046825;0,189761517950772;1;"TLN2"
"ENSG00000172183.16";1,35430558728124;1,35552828107712;5,27867005309342;0,189762811761267;1;"ISG20"
"ENSG00000138193.16";-1,22995245614895;-1,23069423146549;4,72243366202851;0,189774910671845;1;"PLCE1"
"ENSG00000232860.8";1,65739756321395;1,68214221392608;1,12110379844358;0,189844442004474;1;"SMG7-AS1"
"ENSG00000115998.8";-1,4287569828772;-1,43535578569538;1,60702178519403;0,189861164560009;1;"C2orf42"
"ENSG00000184056.15";-2,04177787838814;-2,05318884546514;2,84635709621845;0,189877602183374;1;"VPS33B"
"ENSG00000112299.8";2,28396983148553;2,35826162466034;0,292995435764865;0,190004420841706;1;"VNN1"
"ENSG00000124602.10";-1,79572376492312;-1,82762229787089;1,45538954861485;0,190041786042036;1;"UNC5CL"
"ENSG00000112640.16";-1,26110631584793;-1,27275965210065;0,463629883253667;0,190132582263526;1;"PPP2R5D"
"ENSG00000118246.14";1,00523550174892;1,00559894843985;4,88252751935076;0,190242168234305;1;"FASTKD2"
"ENSG00000204789.4";2,35450153032257;2,38641810163757;1,0555005010672;0,190465993384402;1;"ZNF204P"
"ENSG00000102837.7";-2,66175880536927;-2,66876657537408;8,21460176601682;0,190530263477406;1;"OLFM4"
"ENSG00000258337.1";-1,72138302705926;-1,76494220288372;-0,51781820030901;0,190620935118489;1;"RP11-115H15.2"
"ENSG00000149313.11";1,07783885513916;1,07819060662228;4,62153067117003;0,190822926126767;1;"AASDHPPT"
"ENSG00000182902.14";-1,26445274247608;-1,28296843966509;-0,234944022754005;0,190940014842957;1;"SLC25A18"
"ENSG00000156787.17";-1,14058398409908;-1,14165138198365;3,43375281267856;0,190941357692838;1;"TBC1D31"
"ENSG00000182963.11";-1,62694308932704;-1,66101024125356;0,726378567256994;0,190949761262477;1;"GJC1"
"ENSG00000148384.14";1,36272877685005;1,37023314046285;1,88792719307094;0,19107286478302;1;"INPP5E"
"ENSG00000272129.1";-1,8967817693993;-1,97220726919502;0,577344970367936;0,191119763634695;1;"RP11-250B2.6"
"ENSG00000129566.13";-1,67480488327825;-1,67927552868703;2,67769212894052;0,191154007906124;1;"TEP1"
"ENSG00000158113.13";-1,88101978628257;-1,9469716471179;-0,744019747132461;0,191226822019685;1;"LRRC43"
"ENSG00000172782.13";1,49167119841306;1,51101645469114;0,550270116933537;0,191245425381702;1;"FADS6"
"ENSG00000247679.3";1,74557374480713;1,77468676064338;0,725202797299075;0,191290399874084;1;"RP11-1277A3.1"
"ENSG00000285219.2";1,73513358850579;1,73420481239882;5,14935014473764;0,191368984879543;1;"HULC"
"ENSG00000272831.1";-1,8806464397776;-1,93401124994162;-0,850093931877729;0,191515396646127;1;"RP11-792A8.4"
"ENSG00000211454.15";1,76655690783673;1,78182855597129;1,09966027615458;0,19152173206627;1;"AKR7L"
"ENSG00000167037.19";-1,57487660094448;-1,58717657700588;1,20299653719735;0,191620718535142;1;"SGSM1"
"ENSG00000250208.6";2,47395044730872;2,5284811517589;1,3154996815679;0,191695891445259;1;"FZD10-AS1"
"ENSG00000160993.4";-1,72838928209366;-1,74096352428139;2,12699355897618;0,191765978812611;1;"ALKBH4"
"ENSG00000271826.5";-1,89151501197042;-1,97239713229511;-0,698628755396418;0,191869409879129;1;"PLS3-AS1"
"ENSG00000268575.1";-1,35960109732375;-1,37695497933092;-0,101456043147422;0,191906866646189;1;"RP1-283E3.8"
"ENSG00000122971.9";-1,11601234810595;-1,11695581921253;5,08856596495579;0,192092897049291;1;"ACADS"
"ENSG00000154917.11";2,1964020269652;2,26720895123885;1,11775405969844;0,192136864531535;1;"RAB6B"
"ENSG00000081692.13";-1,39751087837062;-1,41250365109812;1,73158081460944;0,192144415168917;1;"JMJD4"
"ENSG00000187608.10";1,02591717891443;1,02606706127505;6,38516984549786;0,192162192198891;1;"ISG15"
"ENSG00000157368.11";2,05333592443723;2,0981592757068;1,82213128933501;0,192304740405774;1;"IL34"
"ENSG00000135862.6";1,13182255697475;1,13306796665424;3,71157104698923;0,192310211205088;1;"LAMC1"
"ENSG00000189212.12";2,61960279063829;2,71864692053084;0,0603615632542643;0,192376346439319;1;"DPY19L2P1"
"ENSG00000233388.2";-1,97419160983565;-2,11893883549861;-1,48076156695598;0,192491369640009;1;"RP4-569D19.5"
"ENSG00000149596.7";-1,34647209000473;-1,37035825588707;-0,244418133030484;0,192505320858308;1;"JPH2"
"ENSG00000110047.18";1,20197536366218;1,20287398627389;4,55833846323122;0,192524427869653;1;"EHD1"
"ENSG00000235687.9";-1,19019793117719;-1,21471342401844;-0,198053908892908;0,192659947507136;1;"LINC00993"
"ENSG00000143476.18";-1,22542721347002;-1,22952543328965;2,20517958894509;0,192687428271449;1;"DTL"
"ENSG00000225833.1";2,18137638336126;2,33523327803261;-0,199678802842457;0,192832144554546;1;"GS1-594A7.3"
"ENSG00000196182.11";-1,28016783193467;-1,28143161247697;4,36501374138842;0,192893008573223;1;"STK40"
"ENSG00000226117.1";1,43051133276088;1,4359425148571;1,82051797773431;0,19334138007213;1;"AC079199.2"
"ENSG00000146477.6";1,59351525347655;1,60079770691206;2,57046677131704;0,193346164066607;1;"SLC22A3"
"ENSG00000159882.13";1,76272471700463;1,80975694614733;0,964347919998597;0,193353263317245;1;"ZNF230"
"ENSG00000134146.12";1,06797286768738;1,06882886135093;3,4569947993049;0,193382691964864;1;"DPH6"
"ENSG00000107672.15";-1,03002087428617;-1,03053108646532;5,07129054895596;0,193390400393238;1;"NSMCE4A"
"ENSG00000044012.4";2,14676834307987;2,18018881010028;1,5169528946582;0,193462528018094;1;"GUCA2B"
"ENSG00000271732.1";-2,32661934554733;-2,5092395857554;-0,827763542785614;0,193495998917482;1;"RP5-1182A14.5"
"ENSG00000160111.15";-1,42598772544595;-1,46387462250239;0,341061437029309;0,193530850088771;1;"CPAMD8"
"ENSG00000173276.14";-1,53245332143489;-1,53501757389889;3,73237062851894;0,193553159001972;1;"ZBTB21"
"ENSG00000225793.3";-2,3739579592123;-2,44699589197383;0,973469695905824;0,193564225063786;1;"TMEM30A-DT"
"ENSG00000187510.11";3,35034462210846;3,44896070869327;1,26599559288689;0,193762599909591;1;"PLEKHG7"
"ENSG00000271869.1";-1,4199095936519;-1,42974663665539;2,44351342030762;0,193793239731525;1;"DCTN6-DT"
"ENSG00000165660.8";1,26559358536829;1,26713763730883;3,7414974815906;0,193801506824284;1;"ABRAXAS2"
"ENSG00000233532.6";2,87379415644734;2,93266676596912;1,6988786148741;0,193822974423458;1;"LINC00460"
"ENSG00000204439.4";1,78446307952652;1,79898722503606;0,759169808131851;0,193854617268086;1;"C6orf47"
"ENSG00000276045.3";-1,94834682805128;-1,95726839080262;4,03159842869474;0,193867014876049;1;"ORAI1"
"ENSG00000030066.13";-1,16371933506293;-1,1645506646587;4,28397687763527;0,193939140720151;1;"NUP160"
"ENSG00000228672.4";1,73370543373278;1,75620826574268;0,405154322550354;0,194072139824703;1;"PROB1"
"ENSG00000269303.1";-2,24688457429837;-2,31358536477649;0,016316451848504;0,194101149855813;1;"GRAMD1A-AS1"
"ENSG00000100577.19";-1,47189168151222;-1,47466649063816;4,52673696154074;0,19414269914414;1;"GSTZ1"
"ENSG00000116670.15";1,02993513701427;1,03047719446145;4,61176260640539;0,194359868850233;1;"MAD2L2"
"ENSG00000196711.9";2,53417451795818;2,56762445470793;1,37445450056866;0,194374564405081;1;"ALKAL1"
"ENSG00000064692.20";1,89798746862707;1,94631746782377;1,0396423012385;0,194410491935482;1;"SNCAIP"
"ENSG00000223485.4";-1,32546117435533;-1,34802425763838;-0,202188967237718;0,194429938880051;1;"LINC01615"
"ENSG00000225329.3";-2,48683588271478;-2,54075697781047;1,74223015436058;0,194456583646471;1;"LHFPL3-AS2"
"ENSG00000144366.16";1,81160601199582;1,81900276563189;3,23040307982406;0,194559825805651;1;"GULP1"
"ENSG00000279103.1";-1,11342348555314;-1,12440568224351;0,393622198075731;0,194587445916013;1;"CTC-204F22.1"
"ENSG00000241945.8";-1,41818699379862;-1,46145100719811;-1,11469460523571;0,194724038591658;1;"PWP2"
"ENSG00000074219.14";1,32531251103153;1,33619054059989;0,759476924605145;0,194754849975128;1;"TEAD2"
"ENSG00000109118.14";-1,45754806326754;-1,45993831218932;3,42899060895196;0,194787070531882;1;"PHF12"
"ENSG00000124535.16";-1,32516462833216;-1,32640074323872;4,86224699622241;0,19481875054037;1;"WRNIP1"
"ENSG00000231672.8";-1,35307358530545;-1,37269418586111;0,450810943641751;0,194897065439202;1;"DIRC3"
"ENSG00000234167.1";-3,13802421946709;-3,70550941659266;-0,850122116381172;0,195001230476021;1;"ELOBP4"
"ENSG00000230061.2";-1,28185407355615;-1,29091184619382;1,68860638748274;0,195184091213087;1;"TRPM2-AS"
"ENSG00000122203.15";0,945909907549574;0,946219337775989;5,34513175497645;0,195209257226413;1;"KIAA1191"
"ENSG00000236756.4";-1,4376874025815;-1,48726142898248;-0,629213016554263;0,195333737114519;1;"DNAJC9-AS1"
"ENSG00000127220.6";-2,18639119717687;-2,22794720897785;0,544496284856393;0,195351759447207;1;"ABHD8"
"ENSG00000272666.1";1,56438429311731;1,60747643740745;0,220621864318363;0,195432495383127;1;"KLHDC7B-DT"
"ENSG00000253301.6";-2,24578990448432;-2,34039665866518;-0,298455422687697;0,195592808307107;1;"LINC01606"
"ENSG00000258818.4";1,68925497408955;1,69931200605831;0,629769270370564;0,19560767354015;1;"RNASE4"
"ENSG00000144029.12";0,795938612892632;0,796004175891788;6,98567684299936;0,195758040141707;1;"MRPS5"
"ENSG00000176909.12";-1,5682190415957;-1,59973498651282;0,338106687959236;0,195859304102418;1;"MAMSTR"
"ENSG00000280832.1";1,69115468906189;1,73737434551756;0,708975345402158;0,195902972688778;1;"GSEC"
"ENSG00000265972.6";0,80837134542221;0,808412717542462;7,80838379351752;0,195903468606943;1;"TXNIP"
"ENSG00000161610.1";-1,68423077052643;-1,74145345767249;-0,348127047603259;0,196090835861484;1;"HCRT"
"ENSG00000151422.13";1,54496312855871;1,55022078854788;2,12287470214144;0,196137012103711;1;"FER"
"ENSG00000169989.3";-2,25961860180813;-2,44559335867854;-0,908763731711431;0,196144617696363;1;"TIGD4"
"ENSG00000113387.12";0,683033480116819;0,683044558756551;9,14633248447301;0,196147734454234;1;"SUB1"
"ENSG00000135974.10";1,0916934625163;1,09213828373047;5,1212827784684;0,196483362461812;1;"C2orf49"
"ENSG00000160255.18";1,7032923102749;1,70797842061635;2,53022831558775;0,196524517070532;1;"ITGB2"
"ENSG00000153485.6";1,13638917997082;1,13697118364672;5,32837298552113;0,196535534142073;1;"TMEM251"
"ENSG00000164989.17";-1,66788668555295;-1,67603475436596;2,53234562335648;0,196573110818467;1;"CCDC171"
"ENSG00000189334.9";1,07841342080548;1,07849172379635;7,50608071989088;0,196679100901493;1;"S100A14"
"ENSG00000105467.9";-2,48292913688185;-2,53771596785751;-0,0813177050473662;0,196704923938802;1;"SYNGR4"
"ENSG00000166391.15";-2,02392861652268;-2,0369494572617;3,01096244079953;0,196709350401589;1;"MOGAT2"
"ENSG00000189223.15";1,23775233523537;1,25046359071201;2,27545495173593;0,196727222528718;1;"PAX8-AS1"
"ENSG00000102780.17";-1,44937456444079;-1,45047977510553;4,13206369880221;0,196743418487406;1;"DGKH"
"ENSG00000259343.7";-1,70758928474416;-1,77028378623139;-0,468235481851762;0,196818484150183;1;"TMC3-AS1"
"ENSG00000133131.15";-1,15966345041517;-1,16215382309375;2,90837094774396;0,196866227726618;1;"MORC4"
"ENSG00000240405.7";-1,28007241406802;-1,29233370493593;0,597947699779061;0,196955539713482;1;"SAMMSON"
"ENSG00000134575.13";1,68627243496928;1,69057809124739;2,65314369460452;0,197015551970909;1;"ACP2"
"ENSG00000185158.12";-1,49178197293556;-1,49995358444179;1,64504605857371;0,197072223176824;1;"LRRC37B"
"ENSG00000160447.7";-1,92865651532857;-1,97691947305735;-0,642298761497044;0,197178460374734;1;"PKN3"
"ENSG00000149573.9";-1,13184416206504;-1,13267274767002;4,94487766010491;0,197180557753186;1;"MPZL2"
"ENSG00000151502.11";1,17932966023902;1,18027413215329;3,47580014295462;0,197190730761039;1;"VPS26B"
"ENSG00000132718.9";-2,30151329810956;-2,42721124908381;-0,876974520873771;0,197249761752891;1;"SYT11"
"ENSG00000137817.17";-1,78293962025749;-1,79679786921333;2,42088249679782;0,197418586274425;1;"PARP6"
"ENSG00000177192.14";1,16078431790749;1,16272459727432;3,24262446406265;0,197422090641291;1;"PUS1"
"ENSG00000120029.13";1,19905653738971;1,20094585376136;3,47317307820108;0,197423375220134;1;"ARMH3"
"ENSG00000175193.14";-1,13750755873815;-1,13793568595217;4,75578225864477;0,197446692941341;1;"PARL"
"ENSG00000234975.6";1,04745808038987;1,04776007710874;4,88183041915852;0,197591579137838;1;"FTH1P2"
"ENSG00000180815.15";-1,95947986582655;-1,9945248478231;0,639878348691645;0,197646449579783;1;"MAP3K15"
"ENSG00000141854.9";-1,41126650281311;-1,41444142582784;3,3810340638232;0,1976557366579;1;"MISP3"
"ENSG00000127152.18";-1,22235734540493;-1,22391361350051;3,05554578122091;0,197671269987054;1;"BCL11B"
"ENSG00000157483.9";-1,03537445026547;-1,03608404676228;4,75307412089738;0,197982828963483;1;"MYO1E"
"ENSG00000085276.19";-1,3154827753706;-1,31583036668582;5,83828604038047;0,197995316133018;1;"MECOM"
"ENSG00000147481.17";-1,36371684149406;-1,39102869295114;-0,27034739598343;0,198023098904264;1;"SNTG1"
"ENSG00000144771.8";-1,15937741052168;-1,17112466348738;0,361853648066168;0,198318721927497;1;"LRTM1"
"ENSG00000169508.7";1,43874619898509;1,46385157547258;2,17467382440195;0,198325441508624;1;"GPR183"
"ENSG00000287656.1";-3,83647762105922;-26,7398726738215;-1,34241157150461;0,198411064442892;1;"RP11-72O9.5"
"ENSG00000186132.15";1,03636709958615;1,03688802651518;4,26265833987156;0,198437523755157;1;"C2orf76"
"ENSG00000255977.1";2,55025251566443;2,64368386697253;-0,0852176356555605;0,198496055757611;1;"RP11-444J21.2"
"ENSG00000167772.12";-1,74879452439618;-1,75645464975247;2,18264408760191;0,19852839724029;1;"ANGPTL4"
"ENSG00000164093.17";1,54969467277006;1,55822444013518;3,90449106042769;0,198723918768633;1;"PITX2"
"ENSG00000261801.6";-1,82469294079426;-1,85784230738083;0,383191613821319;0,198820631215738;1;"LOXL1-AS1"
"ENSG00000123575.9";-1,02567619898194;-1,02617549009633;4,38310487420311;0,19891994486673;1;"FAM199X"
"ENSG00000283050.2";-1,42068558354418;-1,43492653081614;1,49384003293946;0,198969153767529;1;"GTF2IP12"
"ENSG00000170289.13";1,52593481712149;1,55923508575087;0,680144726225878;0,199024146845795;1;"CNGB3"
"ENSG00000251669.6";-1,35962618415474;-1,36431158910654;2,56208081801111;0,199113786303256;1;"FAM86EP"
"ENSG00000144843.11";1,92941311332395;2,02147212769974;-0,17136885549913;0,199228082669917;1;"ADPRH"
"ENSG00000109182.12";-1,62969888366644;-1,64923669563736;4,13075511783121;0,19923474245709;1;"CWH43"
"ENSG00000257660.5";-1,88714063516734;-1,8998126820691;2,16242492314276;0,19926290789872;1;"ADCY6-DT"
"ENSG00000182973.19";1,07860839628872;1,07966902452395;3,92331047129277;0,199378928062779;1;"CNOT10"
"ENSG00000104687.14";-1,03113085164475;-1,03161072281484;4,5806392511055;0,199583121940034;1;"GSR"
"ENSG00000167333.13";-1,63695872303689;-1,64191322985194;2,55872805762345;0,199587160040981;1;"TRIM68"
"ENSG00000219507.4";0,999004965956527;0,99929869720955;4,91697879665482;0,199593146696519;1;"FTH1P8"
"ENSG00000167755.15";1,62220390609455;1,62797127620581;2,44659394135006;0,199601924949505;1;"KLK6"
"ENSG00000168404.13";-1,1677592131324;-1,16888801868973;3,62785267612693;0,199649785497224;1;"MLKL"
"ENSG00000279048.1";2,2790176231759;2,37345755739209;-1,0693870531144;0,199710612952172;1;"RP11-511H23.2"
"ENSG00000105613.10";-1,61012739976004;-1,64838281287075;0,0513732839331738;0,199744185117374;1;"MAST1"
"ENSG00000055147.19";1,24728082149614;1,25183588021883;3,21386261796342;0,19991499877925;1;"FAM114A2"
"ENSG00000184924.6";0,849660294497672;0,849787044177031;6,15570176807844;0,199959946721526;1;"PTRHD1"
"ENSG00000185666.15";1,52161707203875;1,53834274719638;1,3516971135129;0,199991815058015;1;"SYN3"
"ENSG00000139974.16";-1,22424286102286;-1,22763390378289;2,35644006591129;0,200100871146529;1;"SLC38A6"
"ENSG00000184678.10";-1,12822683193537;-1,12935459330157;3,27726832576866;0,200132708433716;1;"H2BC21"
"ENSG00000275700.6";0,987798687580679;0,98805767906796;5,1479596950249;0,200169996467604;1;"AATF"
"ENSG00000259198.1";-1,55031401966906;-1,6368452765823;-1,33496425084724;0,200209414307432;1;"RP11-133K1.6"
"ENSG00000106665.16";1,16991181502093;1,17137244891815;3,59118016480307;0,200217156566154;1;"CLIP2"
